ID,Activity Type,Date,Favorite,Title,Distance,Calories,Time,Avg HR,Max HR,Aerobic TE,Avg Run Cadence,Max Run Cadence,Avg Pace,Best Pace,Total Ascent,Total Descent,Avg Stride Length,Avg Vertical Ratio,Avg Vertical Oscillation,Avg Ground Contact Time,Training Stress Score,Avg Power,Max Power,Grit,Flow,Avg. Swolf,Avg Stroke Rate,Total Reps,Dive Time,Min Temp,Surface Interval,Decompression,Best Lap Time,Number of Laps,Max Temp,Moving Time,Elapsed Time,Min Elevation,Max Elevation,Y_Fast,Y_Slow,Y_Okay,Y_Nice,Y_Flat,Y_Dangerous,Y_Hills,Y
617,Street Running,2022-01-02 15:15:26,FALSE,Epsom and Ewell Running,4.09,415,00:45:21,151,171,4,158,172,00:11:06,00:09:41,43,45,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:59.06.7,5,0,00:45:21,00:45:21,21,52,0,1,0,0,0,1,1,Slow Dangerous Hills
616,Street Running,2021-12-31 15:12:02,FALSE,Epsom and Ewell Running,3.85,404,00:42:15,154,177,4.1,160,176,00:10:59,00:09:25,34,37,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:51.32.2,5,0,00:42:14,00:42:15,22,50,0,1,0,0,0,0,0,Slow
615,Street Running,2021-12-21 08:29:24,FALSE,Epsom and Ewell Running,3.57,326,00:38:47,142,167,3.3,161,175,00:10:52,00:09:20,28,33,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:33.96.6,5,0,00:38:47,00:38:47,21,51,0,1,0,0,0,0,0,Slow
614,Street Running,2021-12-19 15:04:38,FALSE,Epsom and Ewell Running,3.56,319,00:39:14,142,183,3.4,160,172,00:11:02,00:09:06,37,42,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:56.51.6,5,0,00:39:10,00:39:14,21,51,0,1,0,0,0,1,1,Slow Dangerous Hills
613,Street Running,2021-12-17 08:28:31,FALSE,Epsom and Ewell Running,3.58,342,00:39:32,147,176,3.6,162,175,00:11:03,00:09:45,35,34,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:46.25.7,5,0,00:39:31,00:39:32,21,51,0,1,0,0,0,0,0,Slow
612,Street Running,2021-12-15 08:45:06,FALSE,Epsom and Ewell Running,3.25,309,00:35:46,148,174,3.6,157,172,00:11:00,00:09:22,28,30,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:26.07.2,4,0,00:35:46,00:35:46,22,50,0,1,0,0,0,0,0,Slow
611,Street Running,2021-12-13 07:48:35,FALSE,Epsom and Ewell Running,2.41,207,00:27:08,136,159,2.5,156,174,00:11:15,00:09:13,19,23,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:42.46.2,4,0,00:27:06,00:27:08,29,51,0,1,0,0,1,0,0,Slow Flat
610,Street Running,2021-12-01 09:55:25,FALSE,Epsom and Ewell Running,3.57,351,00:40:55,148,170,3.4,156,172,00:11:28,00:09:25,38,42,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:36.74,5,0,00:40:53,00:40:55,21,51,0,1,0,0,0,1,1,Slow Dangerous Hills
609,Street Running,2021-11-25 15:01:52,FALSE,Epsom and Ewell Running,4.17,398,00:46:14,149,170,3.6,160,175,00:11:05,00:09:20,44,46,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:19.36.8,5,0,00:46:13,00:46:14,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
608,Street Running,2021-11-22 11:36:22,FALSE,Epsom and Ewell Running,4.19,437,00:45:28,163,189,4.3,159,172,00:10:52,00:09:31,52,58,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:18.68.4,5,0,00:45:26,00:45:28,21,52,0,1,0,0,0,1,1,Slow Dangerous Hills
607,Street Running,2021-11-20 08:54:54,FALSE,Epsom and Ewell Running,4.2,417,00:46:06,153,182,3.9,157,172,00:10:59,00:09:47,58,62,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:25.07.6,5,0,00:46:05,00:46:06,21,52,0,1,0,0,0,1,1,Slow Dangerous Hills
606,Street Running,2021-11-18 11:47:59,FALSE,Epsom and Ewell Running,4.21,420,00:45:45,151,170,3.9,159,238,00:10:52,00:08:51,51,57,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:27.81.9,5,0,00:45:40,00:45:45,21,52,0,1,0,0,0,1,1,Slow Dangerous Hills
605,Street Running,2021-11-15 06:14:04,FALSE,Epsom and Ewell Running,3.56,331,00:38:45,145,172,3.5,160,176,00:10:53,00:09:11,28,32,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:34.57.9,4,0,00:38:42,00:38:45,22,50,0,1,0,0,0,0,0,Slow
604,Street Running,2021-11-13 15:24:28,FALSE,Epsom and Ewell Running,3.98,394,00:43:53,151,172,3.9,160,174,00:11:01,00:09:15,48,50,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:26.80.3,5,0,00:43:51,00:43:53,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
603,Street Running,2021-11-11 06:41:37,FALSE,Epsom and Ewell Running,3.23,317,00:36:23,148,173,3.6,158,177,00:11:16,00:09:25,30,34,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:01.59.5,4,0,00:36:22,00:36:23,21,51,0,1,0,0,0,0,0,Slow
602,Street Running,2021-11-07 15:04:12,FALSE,Epsom and Ewell Running,5.2,474,00:59:30,144,169,3.8,156,174,00:11:27,00:08:21,33,25,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:36.64.5,6,0,00:59:02,00:59:31,20,48,0,1,0,0,0,0,0,Slow
601,Street Running,2021-11-05 15:32:02,FALSE,Epsom and Ewell Running,3.91,370,00:44:10,145,171,3.6,157,172,00:11:18,00:09:47,47,51,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:36.95,5,0,00:44:10,00:44:10,21,51,0,1,0,0,0,1,1,Slow Dangerous Hills
600,Street Running,2021-10-31 12:14:30,FALSE,Epsom and Ewell Running,3.7,335,00:40:49,144,191,3.6,157,174,00:11:02,00:09:27,42,45,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:53.68.4,5,0,00:40:49,00:40:49,24,52,0,1,0,0,0,1,1,Slow Dangerous Hills
599,Street Running,2021-10-29 15:07:32,FALSE,Epsom and Ewell Running,3.24,320,00:36:31,150,188,3.7,156,172,00:11:16,00:09:33,23,27,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:31.54.5,4,0,00:36:26,00:36:31,21,51,0,1,0,0,0,0,0,Slow Flat
598,Street Running,2021-10-25 16:42:42,FALSE,Epsom and Ewell Running,3.27,323,00:37:27,149,168,3.7,153,171,00:11:27,00:09:39,23,26,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:36.95.7,4,0,00:37:25,00:37:27,21,51,0,1,0,0,1,0,0,Slow Flat
597,Street Running,2021-10-23 11:24:29,FALSE,Epsom and Ewell Running,3.67,346,00:41:30,146,177,3.7,156,169,00:11:18,00:09:35,42,46,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:56.49.2,5,0,00:41:29,00:41:30,23,52,0,1,0,0,0,1,1,Slow Dangerous Hills
596,Street Running,2021-10-16 11:26:28,FALSE,Epsom and Ewell Running,3.23,321,00:36:23,150,172,3.7,156,172,00:11:15,00:09:45,25,29,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:34.23.6,4,0,00:36:20,00:36:23,21,51,0,1,0,0,0,0,0,Slow
595,Street Running,2021-10-10 06:37:35,FALSE,Epsom and Ewell Running,3.56,338,00:39:42,146,174,3.7,158,174,00:11:09,00:09:37,40,43,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:42.07,5,0,00:39:41,00:39:42,21,51,0,1,0,0,0,1,1,Slow Dangerous Hills
594,Street Running,2021-10-03 15:46:07,FALSE,Epsom and Ewell Running,3.26,350,00:36:32,0,0,0,157,174,00:11:13,00:08:52,22,27,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:29.53.9,4,0,00:36:32,00:36:32,21,51,0,1,0,0,1,0,0,Slow Flat
593,Street Running,2021-09-25 07:49:27,FALSE,Epsom and Ewell Running,3.7,355,00:41:21,148,170,3.7,159,176,00:11:10,00:09:29,39,43,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:01.76.8,5,0,00:41:20,00:41:21,23,52,0,1,0,0,0,1,1,Slow Flat
592,Street Running,2021-09-19 08:35:54,FALSE,Epsom and Ewell Running,3.23,280,00:35:52,139,164,3.1,158,173,00:11:07,00:09:31,23,27,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:03.97.9,4,0,00:35:52,00:35:52,21,51,0,1,0,0,0,0,0,Slow
591,Street Running,2021-09-10 06:28:20,FALSE,Epsom and Ewell Running,3.27,327,00:36:58,155,177,4,159,174,00:11:18,00:09:39,22,25,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:35.00.6,4,0,00:00:00,00:36:58,22,50,0,1,0,0,1,0,0,Slow Flat
590,Street Running,2021-09-05 08:49:56,FALSE,Epsom and Ewell Running,2.42,234,00:28:32,145,174,3.2,154,179,00:11:48,00:09:16,19,23,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:11.48.5,4,0,00:00:00,00:28:32,29,51,0,1,0,0,1,0,0,Slow Flat
589,Street Running,2021-09-02 16:10:40,FALSE,Epsom and Ewell Running,1.37,147,00:16:15,154,170,3,152,171,00:11:52,00:10:12,5,9,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:27.95.5,2,0,00:00:00,00:16:15,35,51,0,1,0,0,1,0,0,Slow Flat
588,Street Running,2021-08-09 10:23:04,FALSE,Epsom and Ewell Running,3.25,276,00:35:44,140,175,3.2,160,174,00:11:00,00:09:08,28,32,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:25.22,4,0,00:35:43,00:35:44,21,51,0,1,0,0,0,0,0,Slow
587,Street Running,2021-08-05 14:43:29,FALSE,Epsom and Ewell Running,2.42,206,00:27:58,134,158,2.7,155,173,00:11:34,00:09:35,14,18,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:11.75.5,4,0,00:27:57,00:27:58,29,51,0,1,0,0,1,0,0,Slow Flat
586,Street Running,2021-08-02 10:10:00,FALSE,Epsom and Ewell Running,2.41,196,00:27:36,133,171,2.8,156,238,00:11:27,00:07:56,21,25,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:22.69.1,4,0,00:27:35,00:27:36,29,51,0,0,1,0,1,0,0,Okay Flat
585,Street Running,2021-07-29 16:45:06,FALSE,Epsom and Ewell Running,2.01,202,00:24:54,148,182,3.2,150,171,00:12:24,00:10:16,16,20,0.86,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:06.80.8,3,0,00:24:53,00:24:54,29,51,0,1,0,0,1,0,0,Slow Flat
584,Street Running,2021-07-14 16:49:31,FALSE,Epsom and Ewell Running,2.06,196,00:22:46,149,170,3.1,155,173,00:11:03,00:09:06,8,17,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:01.96.5,3,0,00:22:46,00:22:46,30,52,0,1,0,0,1,0,0,Slow Flat
583,Street Running,2021-07-11 17:29:30,FALSE,Epsom and Ewell Running,2.41,214,00:28:34,136,170,2.9,154,171,00:11:51,00:10:09,22,27,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:34.67.8,3,0,00:28:34,00:28:34,28,51,0,1,0,0,1,0,0,Slow Flat
582,Street Running,2021-07-09 15:47:04,FALSE,Epsom and Ewell Running,1.38,141,00:17:03,143,172,2.6,148,169,00:12:23,00:10:27,12,17,0.87,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:58.61.5,2,0,00:16:59,00:17:03,32,51,0,1,0,0,1,0,0,Slow Flat
581,Street Running,2021-07-07 16:46:36,FALSE,Epsom and Ewell Running,1.78,195,00:21:56,152,181,3.2,152,171,00:12:18,00:10:01,13,18,0.86,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:55.42.7,2,0,00:21:56,00:21:56,29,51,0,1,0,0,1,0,0,Slow Flat
580,Street Running,2021-06-12 06:33:37,FALSE,Epsom and Ewell Running,2.85,281,00:34:46,142,175,3.2,155,172,00:12:11,00:09:33,18,23,0.85,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,11:00.49.7,3,0,00:34:45,00:34:46,31,51,0,1,0,0,1,0,0,Slow Flat
579,Street Running,2021-06-06 08:48:06,FALSE,Epsom and Ewell Running,2.24,222,00:25:22,146,162,3.1,156,172,00:11:20,00:09:33,18,22,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:23.74,3,0,00:25:22,00:25:22,25,50,0,1,0,0,1,0,0,Slow Flat
578,Street Running,2021-05-23 06:56:58,FALSE,Epsom and Ewell Running,2.12,177,00:25:54,128,156,2.3,152,173,00:12:13,00:09:51,9,14,0.86,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:17.60.9,3,0,00:25:54,00:25:54,31,50,0,1,0,0,1,0,0,Slow Flat
577,Street Running,2021-05-16 10:27:07,FALSE,Epsom and Ewell Running,1.41,126,00:16:38,132,164,2.1,150,171,00:11:46,00:09:35,15,15,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:56.57.1,3,0,00:16:37,00:16:38,32,48,0,1,0,0,1,0,0,Slow Flat
576,Street Running,2021-05-09 08:44:35,FALSE,Epsom and Ewell Running,1.23,116,00:14:46,135,146,2.2,150,171,00:12:01,00:09:24,17,17,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:17.68.8,2,0,00:14:45,00:14:46,31,50,0,1,0,0,1,0,0,Slow Flat
575,Street Running,2021-04-23 16:05:03,FALSE,Epsom and Ewell Running,2.45,169,00:43:34,102,127,1.2,111,119,00:17:49,00:16:31,21,22,0.81,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:54.36,3,0,00:43:22,00:43:34,29,51,0,1,0,0,1,0,0,Slow Flat
574,Street Running,2021-04-16 16:45:01,FALSE,Epsom and Ewell Running,2.43,248,00:28:08,151,183,3.4,157,176,00:11:35,00:09:49,22,24,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:06.19,3,0,00:28:08,00:28:08,28,51,0,1,0,0,1,0,0,Slow Flat
573,Street Running,2021-03-19 07:19:46,FALSE,Epsom and Ewell Running,1.75,135,00:19:51,125,145,2,162,174,00:11:19,00:08:43,4,21,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:44.79.7,2,0,00:18:15,00:19:51,22,48,0,1,0,0,1,0,0,Slow Flat
572,Street Running,2021-03-15 07:15:52,FALSE,Epsom and Ewell Running,3.25,311,00:34:58,152,175,3.7,156,172,00:10:46,00:08:46,21,27,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:38.92.9,4,0,00:34:57,00:34:58,21,51,0,1,0,0,1,0,0,Slow Flat
571,Street Running,2021-03-07 09:35:42,FALSE,Epsom and Ewell Running,7.6,763,01:20:13,161,181,5,161,174,00:10:34,00:08:36,62,68,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:52.92.1,8,0,01:20:11,01:20:13,23,73,0,1,0,0,0,1,1,Slow Dangerous Hills
570,Street Running,2021-02-26 10:04:22,FALSE,Epsom and Ewell Running,7.65,728,01:22:49,152,173,4.5,160,234,00:10:49,00:08:02,66,71,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,00:19.37.8,12,0,01:22:47,01:22:49,22,73,0,1,0,0,0,1,1,Slow Dangerous Hills
569,Street Running,2021-02-21 08:09:48,FALSE,Epsom and Ewell Running,5.81,572,01:00:06,157,174,4.6,158,174,00:10:21,00:07:53,60,58,0.98,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,02:37.86.3,8,0,01:00:05,01:00:06,23,60,0,0,1,0,0,0,1,Okay Hills
568,Street Running,2021-02-15 16:20:22,FALSE,Epsom and Ewell Running,3.28,256,00:33:49,132,158,2.4,155,172,00:10:19,00:08:27,28,32,1,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:55.47.1,4,0,00:33:49,00:33:49,21,51,0,1,0,0,0,0,0,Slow
567,Street Running,2021-02-06 13:57:20,TRUE,Epsom and Ewell Running,6.53,645,01:07:11,157,188,5,157,176,00:10:18,00:08:17,52,57,0.99,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:16.66.3,8,0,01:07:09,01:07:12,21,54,0,1,0,0,0,1,1,Slow Dangerous Hills
566,Street Running,2021-01-31 08:32:32,FALSE,Epsom and Ewell Running,6.55,627,01:07:41,153,175,4.9,161,173,00:10:20,00:08:35,54,59,0.96,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,08:34.94.5,7,0,01:07:40,01:07:41,20,53,0,1,0,0,0,1,1,Slow Dangerous Hills
565,Street Running,2021-01-28 11:50:02,FALSE,Epsom and Ewell Running,4.63,461,00:48:39,154,174,4.3,160,174,00:10:30,00:08:57,39,42,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,08:26.62.7,5,0,00:48:39,00:48:39,19,52,0,1,0,0,0,1,1,Slow Dangerous Hills
564,Street Running,2021-01-24 07:57:34,FALSE,Epsom and Ewell Running,4.74,457,00:51:16,150,173,4.2,158,177,00:10:49,00:09:39,39,43,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:02.79.3,5,0,00:51:15,00:51:16,19,52,0,1,0,0,0,1,1,Slow Dangerous Hills
563,Street Running,2021-01-17 09:55:38,FALSE,Epsom and Ewell Running,4.34,437,00:51:37,145,172,3.8,154,175,00:11:53,00:08:30,51,57,0.87,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,05:49.25.6,5,0,00:50:09,00:51:37,23,51,0,1,0,0,0,1,1,Slow Dangerous Hills
562,Street Running,2021-01-10 16:37:39,FALSE,Epsom and Ewell Running,3.28,331,00:35:36,150,171,3.5,157,174,00:10:52,00:09:06,28,32,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:55.78.6,4,0,00:35:32,00:35:36,21,51,0,1,0,0,0,0,0,Slow
561,Street Running,2021-01-01 13:06:39,FALSE,Epsom and Ewell Running,3.27,304,00:34:22,143,162,3.2,157,172,00:10:30,00:09:01,22,26,0.97,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:39.83.9,4,0,00:34:20,00:34:22,21,51,0,1,0,0,1,0,0,Slow Flat
560,Street Running,2020-12-27 15:12:36,FALSE,Epsom and Ewell Running,3.27,309,00:34:29,145,162,3.3,159,175,00:10:34,00:07:50,31,30,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:37.30.4,4,0,00:34:27,00:34:29,22,50,0,0,1,0,0,0,0,Okay
559,Street Running,2020-12-22 10:26:50,FALSE,Epsom and Ewell Running,3.98,338,00:42:45,140,174,3.2,157,176,00:10:45,00:08:57,28,28,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:34.96.3,4,0,00:42:37,00:42:45,22,50,0,1,0,0,0,0,0,Slow
558,Street Running,2020-12-19 10:24:11,FALSE,Epsom and Ewell Running,10.39,954,01:53:13,150,170,4.2,160,231,00:10:54,00:07:39,82,85,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:28.21.8,11,0,01:53:11,01:53:13,9,75,0,0,1,0,0,0,1,Okay Hills
557,Street Running,2020-12-15 11:47:23,FALSE,Epsom and Ewell Running,4.65,447,00:49:43,148,171,3.7,160,174,00:10:42,00:08:59,39,38,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,08:31.75.6,5,0,00:49:42,00:49:43,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
556,Street Running,2020-12-12 09:06:25,FALSE,Epsom and Ewell Running,10.32,936,01:54:03,149,171,4.4,159,176,00:11:03,00:08:13,81,83,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:04.00.5,12,0,01:54:00,01:54:03,22,76,0,1,0,0,0,1,1,Slow Dangerous Hills
555,Street Running,2020-12-08 11:49:47,FALSE,Epsom and Ewell Running,3.25,315,00:34:59,148,175,3.4,158,174,00:10:46,00:08:57,32,32,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:23.70.7,4,0,00:34:58,00:34:59,22,50,0,1,0,0,0,0,0,Slow
554,Street Running,2020-12-05 09:45:48,FALSE,Epsom and Ewell Running,12.56,1118,02:22:20,150,175,4,161,245,00:11:20,00:07:16,115,111,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,07:57.26.6,13,0,02:21:40,02:27:18,32,81,0,0,1,0,0,0,1,Okay Hills
553,Street Running,2020-12-01 11:57:36,FALSE,Epsom and Ewell Running,3.27,277,00:33:26,142,170,3.2,157,174,00:10:14,00:08:21,27,29,0.99,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:46.38.9,4,0,00:33:24,00:33:26,22,50,0,1,0,0,0,0,0,Slow
552,Street Running,2020-11-28 14:37:38,FALSE,Epsom and Ewell Running,5.9,575,01:03:08,150,176,4.3,162,175,00:10:42,00:08:56,37,37,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,09:58.28.6,6,0,01:03:07,01:03:08,22,50,0,1,0,0,0,0,0,Slow
551,Street Running,2020-11-24 11:25:57,FALSE,Epsom and Ewell Running,4.09,385,00:44:06,146,167,3.5,160,174,00:10:47,00:09:20,43,43,0.93,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:40.40.2,5,0,00:44:03,00:44:06,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
550,Street Running,2020-11-20 09:13:10,FALSE,Epsom and Ewell Running,11.88,1021,02:12:47,147,184,3.8,161,243,00:11:10,00:07:29,107,112,0.89,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,10:17.22.6,12,0,02:12:44,02:12:47,22,86,0,0,1,0,0,0,1,Okay Hills
549,Street Running,2020-11-16 15:54:28,FALSE,Epsom and Ewell Running,4.21,415,00:45:29,151,170,3.9,158,179,00:10:49,00:08:47,50,54,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,03:41.82.8,5,0,00:45:28,00:45:31,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
548,Street Running,2020-11-13 08:31:58,FALSE,Epsom and Ewell Running,10.09,928,01:50:33,148,171,3.9,162,174,00:10:57,00:08:47,70,60,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:35.60.8,11,0,01:50:31,01:50:33,22,76,0,1,0,0,0,1,1,Slow Dangerous Hills
547,Street Running,2020-11-09 15:39:29,FALSE,Epsom and Ewell Running,3.26,304,00:35:12,145,170,3.3,156,171,00:10:47,00:08:57,22,24,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:29.07.9,4,0,00:35:10,00:35:12,22,50,0,1,0,0,1,0,0,Slow Flat
546,Street Running,2020-11-06 09:46:29,FALSE,Epsom and Ewell Running,10.36,886,01:58:16,144,173,3.7,159,224,00:11:25,00:09:25,75,75,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:22.35.9,11,0,01:58:13,01:58:16,22,76,0,1,0,0,0,1,1,Slow Dangerous Hills
545,Street Running,2020-11-03 16:11:38,FALSE,Epsom and Ewell Running,2.11,203,00:21:22,150,169,3,162,171,00:10:09,00:09:16,6,14,0.98,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,01:00.68,3,0,00:21:22,00:21:22,32,47,0,1,0,0,1,0,0,Slow Flat
544,Street Running,2020-11-02 16:06:53,FALSE,Epsom and Ewell Running,3.26,310,00:35:35,147,165,3.3,156,171,00:10:54,00:09:25,31,30,0.94,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:34.00.7,4,0,00:35:33,00:35:35,22,50,0,1,0,0,0,0,0,Slow
543,Street Running,2020-10-30 08:40:04,FALSE,Epsom and Ewell Running,10.37,931,01:58:14,147,177,3.7,160,248,00:11:24,00:08:07,78,82,0.88,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:16.65.3,11,0,01:58:12,01:58:14,22,76,0,1,0,0,0,1,1,Slow Dangerous Hills
542,Street Running,2020-10-26 16:08:26,FALSE,Epsom and Ewell Running,3.26,304,00:34:50,147,168,3.2,158,172,00:10:40,00:09:06,28,27,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:34.81.5,4,0,00:34:50,00:34:50,22,50,0,1,0,0,0,0,0,Slow
541,Street Running,2020-10-23 08:27:02,FALSE,Epsom and Ewell Running,10.39,936,01:57:10,148,175,3.8,158,176,00:11:17,00:08:43,77,79,0.9,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:27.45.1,11,0,01:56:53,01:57:10,22,76,0,1,0,0,0,1,1,Slow Dangerous Hills
540,Street Running,2020-10-19 16:33:47,FALSE,Epsom and Ewell Running,3.26,281,00:35:31,140,162,3.1,154,175,00:10:54,00:08:49,23,25,0.95,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:55.90.3,4,0,00:35:29,00:35:31,22,50,0,1,0,0,1,0,0,Slow Flat
539,Street Running,2020-10-16 08:37:39,FALSE,Epsom and Ewell Running,10.36,898,01:54:46,149,181,4.3,159,245,00:11:05,00:08:51,73,76,0.91,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:00.19.6,11,0,01:54:10,01:54:46,22,76,0,1,0,0,0,1,1,Slow Dangerous Hills
538,Street Running,2020-10-11 15:48:29,FALSE,Epsom and Ewell Running,3.26,249,00:34:59,131,164,2.7,153,218,00:10:44,00:09:16,23,25,0.97,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,04:45.85.6,4,0,00:34:46,00:34:59,22,50,0,1,0,0,1,0,0,Slow Flat
537,Street Running,2020-10-09 09:07:41,FALSE,Epsom and Ewell Running,6.36,570,01:08:29,148,170,4.1,162,176,00:10:46,00:09:06,61,65,0.92,0,0,0,0,0,0,0,0,0,0,0,00:00:00,0,00:00:00,No,06:17.04,7,0,01:08:28,01:08:29,22,52,0,1,0,0,0,1,1,Slow Dangerous Hills
